ID,Year,Age_Group,State,Medicare_Medicaid_Status,Race,Sex,Medicare_Enrollment_Status,Age_Grouping,Urban_Rural_Description,Total_Eligible_Users,Total_Medicare_Enrollment,Total_Telehealth_Users,Percentage_of_Medicare_Telehealth_Users
5397,2020,All,Illinois,Medicare & Medicaid,All,All,All,All,All,264305.0,256316.66667,151661.0,0.5738
5398,2020,All,Illinois,Medicare Only,All,All,All,All,All,1071025.0,1129798.4167,459163.0,0.4287
5475,2021,All,Illinois,All,All,All,All,All,All,1284039.0,1312975.8333,375927.0,0.2928
5476,2021,All,Illinois,All,All,All,All,All,Rural,242945.0,245292.41667,53498.0,0.2202
5477,2021,All,Illinois,All,All,All,All,All,Urban,1040755.0,1067189.3333,322321.0,0.3097
5478,2021,0-64,Illinois,All,All,All,All,0-64,All,146586.0,146899.25,66318.0,0.4524
5479,2021,65-74,Illinois,All,All,All,All,65-74,All,592432.0,616015.41667,153884.0,0.2597
5480,2021,75-84,Illinois,All,All,All,All,75-84,All,372740.0,380820.75,105174.0,0.2822
5481,2021,85 and over,Illinois,All,All,All,All,85 and over,All,172281.0,169240.41667,50551.0,0.2934
5482,2021,All,Illinois,All,All,All,Aged,All,All,1128107.0,1157992.75,305206.0,0.2705
5483,2021,All,Illinois,All,All,All,Disabled,All,All,139088.0,140412.91667,62745.0,0.4511
5484,2021,All,Illinois,All,All,All,ESRD,All,All,16844.0,14570.166667,7976.0,0.4735
5485,2021,All,Illinois,All,All,Female,All,All,All,726031.0,729373.5,226067.0,0.3114
5486,2021,All,Illinois,All,All,Male,All,All,All,558008.0,583602.33333,149860.0,0.2686
5487,2021,All,Illinois,All,American Indian/Alaska Native,All,All,All,All,467.0,488.83333333,199.0,0.4261
5488,2021,All,Illinois,All,Asian/Pacific Islander,All,All,All,All,34491.0,36907.75,10018.0,0.2905
5489,2021,All,Illinois,All,Black/African American,All,All,All,All,118409.0,120715.33333,47722.0,0.403
5490,2021,All,Illinois,All,Hispanic,All,All,All,All,68322.0,75614.916667,23253.0,0.3403
5491,2021,All,Illinois,All,Non-Hispanic White,All,All,All,All,1026278.0,1041497.9167,284931.0,0.2776
5492,2021,All,Illinois,Medicare & Medicaid,All,All,All,All,All,255855.0,241446.75,108112.0,0.4226
5493,2021,All,Illinois,Medicare Only,All,All,All,All,All,1028184.0,1071529.0833,267815.0,0.2605
5570,2022,All,Illinois,All,All,All,All,All,All,1219240.0,1242057.6667,312932.0,0.2567
5571,2022,All,Illinois,All,All,All,All,All,Rural,224078.0,225836.25,38955.0,0.1738
5572,2022,All,Illinois,All,All,All,All,All,Urban,994852.0,1015739.0833,273888.0,0.2753
5573,2022,0-64,Illinois,All,All,All,All,0-64,All,122602.0,122998.75,48553.0,0.396
5574,2022,65-74,Illinois,All,All,All,All,65-74,All,561330.0,580526.66667,130847.0,0.2331
5575,2022,75-84,Illinois,All,All,All,All,75-84,All,369875.0,377312.83333,92515.0,0.2501
5576,2022,85 and over,Illinois,All,All,All,All,85 and over,All,165433.0,161219.41667,41017.0,0.2479
5577,2022,All,Illinois,All,All,All,Aged,All,All,1087962.0,1111567.1667,260808.0,0.2397
5578,2022,All,Illinois,All,All,All,Disabled,All,All,116076.0,117340.25,45712.0,0.3938
5579,2022,All,Illinois,All,All,All,ESRD,All,All,15202.0,13150.25,6412.0,0.4218
5580,2022,All,Illinois,All,All,Female,All,All,All,689013.0,690275.41667,187602.0,0.2723
5581,2022,All,Illinois,All,All,Male,All,All,All,530227.0,551782.25,125330.0,0.2364
5582,2022,All,Illinois,All,American Indian/Alaska Native,All,All,All,All,436.0,435.91666667,141.0,0.3234
5583,2022,All,Illinois,All,Asian/Pacific Islander,All,All,All,All,33554.0,35554.5,8661.0,0.2581
5584,2022,All,Illinois,All,Black/African American,All,All,All,All,106158.0,107603.08333,35539.0,0.3348
5585,2022,All,Illinois,All,Hispanic,All,All,All,All,64057.0,70739.666667,18477.0,0.2884
5586,2022,All,Illinois,All,Non-Hispanic White,All,All,All,All,978908.0,990025.75,240879.0,0.2461
5587,2022,All,Illinois,Medicare & Medicaid,All,All,All,All,All,231473.0,217200.66667,81800.0,0.3534
5588,2022,All,Illinois,Medicare Only,All,All,All,All,All,987767.0,1024857.0,231132.0,0.234
5665,2023,All,Illinois,All,All,All,All,All,All,1177719.0,1198790.5,242829.0,0.2062
5666,2023,All,Illinois,All,All,All,All,All,Rural,215569.0,218235.0,25035.0,0.1161
5667,2023,All,Illinois,All,All,All,All,All,Urban,961892.0,980107.91667,217730.0,0.2264
5668,2023,0-64,Illinois,All,All,All,All,0-64,All,112844.0,111620.5,36260.0,0.3213
5669,2023,65-74,Illinois,All,All,All,All,65-74,All,541296.0,557364.16667,100418.0,0.1855
5670,2023,75-84,Illinois,All,All,All,All,75-84,All,364071.0,372828.5,73044.0,0.2006
5671,2023,85 and over,Illinois,All,All,All,All,85 and over,All,159508.0,156977.33333,33107.0,0.2076
5672,2023,All,Illinois,All,All,All,Aged,All,All,1056669.0,1080064.6667,203547.0,0.1926
5673,2023,All,Illinois,All,All,All,Disabled,All,All,106849.0,106561.41667,34188.0,0.32
5674,2023,All,Illinois,All,All,All,ESRD,All,All,14201.0,12164.416667,5094.0,0.3587
5675,2023,All,Illinois,All,All,Female,All,All,All,665586.0,666412.41667,146033.0,0.2194
5676,2023,All,Illinois,All,All,Male,All,All,All,512133.0,532378.08333,96796.0,0.189
5677,2023,All,Illinois,All,American Indian/Alaska Native,All,All,All,All,381.0,385.83333333,100.0,0.2625
5678,2023,All,Illinois,All,Asian/Pacific Islander,All,All,All,All,32640.0,34640.833333,6811.0,0.2087
5679,2023,All,Illinois,All,Black/African American,All,All,All,All,99387.0,99792.25,26977.0,0.2714
5680,2023,All,Illinois,All,Hispanic,All,All,All,All,61956.0,68020.666667,13173.0,0.2126
5681,2023,All,Illinois,All,Non-Hispanic White,All,All,All,All,943560.0,955586.25,187486.0,0.1987
5682,2023,All,Illinois,Medicare & Medicaid,All,All,All,All,All,225229.0,209635.33333,63351.0,0.2813
5683,2023,All,Illinois,Medicare Only,All,All,All,All,All,952490.0,989155.16667,179478.0,0.1884
5798,2020,All,Indiana,All,All,All,All,All,All,717812.0,732557.5,322339.0,0.4491
5799,2020,All,Indiana,All,All,All,All,All,Rural,206682.0,211253.66667,82366.0,0.3985
5800,2020,All,Indiana,All,All,All,All,All,Urban,510830.0,520936.58333,239857.0,0.4695
5801,2020,0-64,Indiana,All,All,All,All,0-64,All,103410.0,105600.0,58874.0,0.5693
5802,2020,65-74,Indiana,All,All,All,All,65-74,All,337138.0,350698.08333,139261.0,0.4131
5803,2020,75-84,Indiana,All,All,All,All,75-84,All,188849.0,190896.41667,85081.0,0.4505
5804,2020,85 and over,Indiana,All,All,All,All,85 and over,All,88415.0,85363.0,39123.0,0.4425
5805,2020,All,Indiana,All,All,All,Aged,All,All,609946.0,622986.75,260673.0,0.4274
5806,2020,All,Indiana,All,All,All,Disabled,All,All,98926.0,101450.58333,56221.0,0.5683
5807,2020,All,Indiana,All,All,All,ESRD,All,All,8940.0,8120.1666667,5445.0,0.6091
5808,2020,All,Indiana,All,All,Female,All,All,All,407118.0,406781.83333,189624.0,0.4658
5809,2020,All,Indiana,All,All,Male,All,All,All,310694.0,325775.66667,132715.0,0.4272
5810,2020,All,Indiana,All,American Indian/Alaska Native,All,All,All,All,342.0,361.75,184.0,0.538
5811,2020,All,Indiana,All,Asian/Pacific Islander,All,All,All,All,4797.0,5358.6666667,1934.0,0.4032
5812,2020,All,Indiana,All,Black/African American,All,All,All,All,40807.0,41814.5,22287.0,0.5462
5813,2020,All,Indiana,All,Hispanic,All,All,All,All,11925.0,12980.833333,5624.0,0.4716
5814,2020,All,Indiana,All,Non-Hispanic White,All,All,All,All,642670.0,653933.5,285128.0,0.4437
5815,2020,All,Indiana,Medicare & Medicaid,All,All,All,All,All,142727.0,136735.0,80834.0,0.5664
5816,2020,All,Indiana,Medicare Only,All,All,All,All,All,575085.0,595822.5,241505.0,0.4199
5893,2021,All,Indiana,All,All,All,All,All,All,678119.0,685109.91667,185048.0,0.2729
5894,2021,All,Indiana,All,All,All,All,All,Rural,194838.0,197186.0,46927.0,0.2409
5895,2021,All,Indiana,All,All,All,All,All,Urban,482979.0,487571.0,138041.0,0.2858
5896,2021,0-64,Indiana,All,All,All,All,0-64,All,89290.0,89998.0,39696.0,0.4446
5897,2021,65-74,Indiana,All,All,All,All,65-74,All,325156.0,333275.75,77887.0,0.2395
5898,2021,75-84,Indiana,All,All,All,All,75-84,All,183170.0,184084.0,46627.0,0.2546
5899,2021,85 and over,Indiana,All,All,All,All,85 and over,All,80503.0,77752.166667,20838.0,0.2588
5900,2021,All,Indiana,All,All,All,Aged,All,All,584879.0,591699.25,143637.0,0.2456
5901,2021,All,Indiana,All,All,All,Disabled,All,All,85663.0,86920.0,38288.0,0.447
5902,2021,All,Indiana,All,All,All,ESRD,All,All,7577.0,6490.6666667,3123.0,0.4122
5903,2021,All,Indiana,All,All,Female,All,All,All,383509.0,379778.08333,111382.0,0.2904
5904,2021,All,Indiana,All,All,Male,All,All,All,294610.0,305331.83333,73666.0,0.25
5905,2021,All,Indiana,All,American Indian/Alaska Native,All,All,All,All,304.0,309.5,117.0,0.3849
5906,2021,All,Indiana,All,Asian/Pacific Islander,All,All,All,All,4948.0,5273.5833333,1139.0,0.2302
5907,2021,All,Indiana,All,Black/African American,All,All,All,All,35564.0,35818.916667,13173.0,0.3704
5908,2021,All,Indiana,All,Hispanic,All,All,All,All,11443.0,12249.666667,3283.0,0.2869
5909,2021,All,Indiana,All,Non-Hispanic White,All,All,All,All,608129.0,613151.25,162926.0,0.2679
5910,2021,All,Indiana,Medicare & Medicaid,All,All,All,All,All,124677.0,118430.58333,52687.0,0.4226
5911,2021,All,Indiana,Medicare Only,All,All,All,All,All,553442.0,566679.33333,132361.0,0.2392
5988,2022,All,Indiana,All,All,All,All,All,All,647433.0,653562.08333,134857.0,0.2083
5989,2022,All,Indiana,All,All,All,All,All,Rural,184964.0,186859.08333,34599.0,0.1871
5990,2022,All,Indiana,All,All,All,All,All,Urban,462193.0,466368.66667,100207.0,0.2168
5991,2022,0-64,Indiana,All,All,All,All,0-64,All,78072.0,78878.75,27774.0,0.3557
5992,2022,65-74,Indiana,All,All,All,All,65-74,All,308730.0,315996.83333,57520.0,0.1863
5993,2022,75-84,Indiana,All,All,All,All,75-84,All,183685.0,184729.5,35159.0,0.1914
5994,2022,85 and over,Indiana,All,All,All,All,85 and over,All,76946.0,73957.0,14404.0,0.1872
5995,2022,All,Indiana,All,All,All,Aged,All,All,565757.0,571582.5,105807.0,0.187
5996,2022,All,Indiana,All,All,All,Disabled,All,All,75041.0,76261.166667,26834.0,0.3576
5997,2022,All,Indiana,All,All,All,ESRD,All,All,6635.0,5718.4166667,2216.0,0.334
5998,2022,All,Indiana,All,All,Female,All,All,All,365502.0,361769.16667,80781.0,0.221
5999,2022,All,Indiana,All,All,Male,All,All,All,281931.0,291792.91667,54076.0,0.1918
6000,2022,All,Indiana,All,American Indian/Alaska Native,All,All,All,All,267.0,271.75,81.0,0.3034
6001,2022,All,Indiana,All,Asian/Pacific Islander,All,All,All,All,4875.0,5243.3333333,839.0,0.1721
6002,2022,All,Indiana,All,Black/African American,All,All,All,All,31598.0,31926.5,8931.0,0.2826
6003,2022,All,Indiana,All,Hispanic,All,All,All,All,10977.0,11795.833333,2514.0,0.229
6004,2022,All,Indiana,All,Non-Hispanic White,All,All,All,All,581645.0,585647.66667,118924.0,0.2045
6005,2022,All,Indiana,Medicare & Medicaid,All,All,All,All,All,117187.0,111186.08333,37826.0,0.3228
6006,2022,All,Indiana,Medicare Only,All,All,All,All,All,530246.0,542376.0,97031.0,0.183
6083,2023,All,Indiana,All,All,All,All,All,All,617297.0,622751.41667,95143.0,0.1541
6084,2023,All,Indiana,All,All,All,All,All,Rural,174762.0,176480.41667,24885.0,0.1424
6085,2023,All,Indiana,All,All,All,All,All,Urban,442294.0,445978.66667,70228.0,0.1588
6086,2023,0-64,Indiana,All,All,All,All,0-64,All,68562.0,68373.5,17986.0,0.2623
6087,2023,65-74,Indiana,All,All,All,All,65-74,All,293735.0,300177.58333,40460.0,0.1377
6088,2023,75-84,Indiana,All,All,All,All,75-84,All,181219.0,182935.66667,25967.0,0.1433
6089,2023,85 and over,Indiana,All,All,All,All,85 and over,All,73781.0,71264.666667,10730.0,0.1454
6090,2023,All,Indiana,All,All,All,Aged,All,All,545493.0,551557.91667,76241.0,0.1398
6091,2023,All,Indiana,All,All,All,Disabled,All,All,66000.0,66191.25,17363.0,0.2631
6092,2023,All,Indiana,All,All,All,ESRD,All,All,5804.0,5002.25,1539.0,0.2652
6093,2023,All,Indiana,All,All,Female,All,All,All,347833.0,344129.0,56809.0,0.1633
6094,2023,All,Indiana,All,All,Male,All,All,All,269464.0,278622.41667,38334.0,0.1423
6095,2023,All,Indiana,All,American Indian/Alaska Native,All,All,All,All,231.0,233.41666667,50.0,0.2165
6096,2023,All,Indiana,All,Asian/Pacific Islander,All,All,All,All,4848.0,5281.9166667,595.0,0.1227
6097,2023,All,Indiana,All,Black/African American,All,All,All,All,28009.0,28337.333333,5529.0,0.1974
6098,2023,All,Indiana,All,Hispanic,All,All,All,All,10541.0,11390.75,1674.0,0.1588
6099,2023,All,Indiana,All,Non-Hispanic White,All,All,All,All,553591.0,557323.0,84306.0,0.1523
6100,2023,All,Indiana,Medicare & Medicaid,All,All,All,All,All,108672.0,102145.16667,25907.0,0.2384
6101,2023,All,Indiana,Medicare Only,All,All,All,All,All,508625.0,520606.25,69236.0,0.1361
6216,2020,All,Iowa,All,All,All,All,All,All,423543.0,434031.08333,149052.0,0.3519
6217,2020,All,Iowa,All,All,All,All,All,Rural,231806.0,238406.25,73105.0,0.3154
6218,2020,All,Iowa,All,All,All,All,All,Urban,191539.0,195405.75,75841.0,0.396
6219,2020,0-64,Iowa,All,All,All,All,0-64,All,42969.0,44791.666667,22778.0,0.5301
6220,2020,65-74,Iowa,All,All,All,All,65-74,All,203000.0,211505.83333,62783.0,0.3093
6221,2020,75-84,Iowa,All,All,All,All,75-84,All,116691.0,118621.33333,39452.0,0.3381
6222,2020,85 and over,Iowa,All,All,All,All,85 and over,All,60883.0,59112.25,24039.0,0.3948
6223,2020,All,Iowa,All,All,All,Aged,All,All,378919.0,387743.83333,125355.0,0.3308
6224,2020,All,Iowa,All,All,All,Disabled,All,All,41567.0,43490.666667,22023.0,0.5298
6225,2020,All,Iowa,All,All,All,ESRD,All,All,3057.0,2796.5833333,1674.0,0.5476
6226,2020,All,Iowa,All,All,Female,All,All,All,237361.0,238344.16667,87397.0,0.3682
6227,2020,All,Iowa,All,All,Male,All,All,All,186182.0,195686.91667,61655.0,0.3312
6228,2020,All,Iowa,All,American Indian/Alaska Native,All,All,All,All,495.0,511.0,203.0,0.4101
6229,2020,All,Iowa,All,Asian/Pacific Islander,All,All,All,All,2424.0,2705.9166667,722.0,0.2979
6230,2020,All,Iowa,All,Black/African American,All,All,All,All,5453.0,5672.5833333,2557.0,0.4689
6231,2020,All,Iowa,All,Hispanic,All,All,All,All,4682.0,5303.8333333,1684.0,0.3597
6232,2020,All,Iowa,All,Non-Hispanic White,All,All,All,All,401054.0,409894.25,140821.0,0.3511
6233,2020,All,Iowa,Medicare & Medicaid,All,All,All,All,All,58179.0,57019.75,32292.0,0.555
6234,2020,All,Iowa,Medicare Only,All,All,All,All,All,365364.0,377011.33333,116760.0,0.3196
6311,2021,All,Iowa,All,All,All,All,All,All,417203.0,422718.5,82766.0,0.1984
6312,2021,All,Iowa,All,All,All,All,All,Rural,227945.0,231589.83333,42567.0,0.1867
6313,2021,All,Iowa,All,All,All,All,All,Urban,189084.0,190936.91667,40112.0,0.2121
6314,2021,0-64,Iowa,All,All,All,All,0-64,All,39609.0,40920.416667,15705.0,0.3965
6315,2021,65-74,Iowa,All,All,All,All,65-74,All,203088.0,208099.08333,33006.0,0.1625
6316,2021,75-84,Iowa,All,All,All,All,75-84,All,116927.0,118013.16667,20886.0,0.1786
6317,2021,85 and over,Iowa,All,All,All,All,85 and over,All,57579.0,55685.833333,13169.0,0.2287
6318,2021,All,Iowa,All,All,All,Aged,All,All,375959.0,380340.66667,66452.0,0.1768
6319,2021,All,Iowa,All,All,All,Disabled,All,All,38281.0,39744.916667,15255.0,0.3985
6320,2021,All,Iowa,All,All,All,ESRD,All,All,2963.0,2632.9166667,1059.0,0.3574
6321,2021,All,Iowa,All,All,Female,All,All,All,233203.0,231751.0,49004.0,0.2101
6322,2021,All,Iowa,All,All,Male,All,All,All,184000.0,190967.5,33762.0,0.1835
6323,2021,All,Iowa,All,American Indian/Alaska Native,All,All,All,All,461.0,470.66666667,123.0,0.2668
6324,2021,All,Iowa,All,Asian/Pacific Islander,All,All,All,All,2468.0,2661.25,405.0,0.1641
6325,2021,All,Iowa,All,Black/African American,All,All,All,All,4958.0,5096.5,1423.0,0.287
6326,2021,All,Iowa,All,Hispanic,All,All,All,All,4620.0,5116.75,952.0,0.2061
6327,2021,All,Iowa,All,Non-Hispanic White,All,All,All,All,394769.0,399037.75,78012.0,0.1976
6328,2021,All,Iowa,Medicare & Medicaid,All,All,All,All,All,55274.0,54031.166667,22596.0,0.4088
6329,2021,All,Iowa,Medicare Only,All,All,All,All,All,361929.0,368687.33333,60170.0,0.1662
6406,2022,All,Iowa,All,All,All,All,All,All,404468.0,408585.5,57168.0,0.1413
6407,2022,All,Iowa,All,All,All,All,All,Rural,220252.0,222960.91667,30904.0,0.1403
6408,2022,All,Iowa,All,All,All,All,All,Urban,184065.0,185450.16667,26209.0,0.1424
6409,2022,0-64,Iowa,All,All,All,All,0-64,All,35552.0,36561.5,10500.0,0.2953
6410,2022,65-74,Iowa,All,All,All,All,65-74,All,196042.0,200219.25,23484.0,0.1198
6411,2022,75-84,Iowa,All,All,All,All,75-84,All,117868.0,118940.75,15173.0,0.1287
6412,2022,85 and over,Iowa,All,All,All,All,85 and over,All,55006.0,52864.0,8011.0,0.1456
6413,2022,All,Iowa,All,All,All,Aged,All,All,367363.0,370660.25,46246.0,0.1259
6414,2022,All,Iowa,All,All,All,Disabled,All,All,34372.0,35498.25,10190.0,0.2965
6415,2022,All,Iowa,All,All,All,ESRD,All,All,2733.0,2427.0,732.0,0.2678
6416,2022,All,Iowa,All,All,Female,All,All,All,225830.0,223812.25,33797.0,0.1497
6417,2022,All,Iowa,All,All,Male,All,All,All,178638.0,184773.25,23371.0,0.1308
6418,2022,All,Iowa,All,American Indian/Alaska Native,All,All,All,All,434.0,431.33333333,82.0,0.1889
6419,2022,All,Iowa,All,Asian/Pacific Islander,All,All,All,All,2358.0,2572.0833333,273.0,0.1158
6420,2022,All,Iowa,All,Black/African American,All,All,All,All,4446.0,4590.25,848.0,0.1907
6421,2022,All,Iowa,All,Hispanic,All,All,All,All,4368.0,4888.8333333,612.0,0.1401
6422,2022,All,Iowa,All,Non-Hispanic White,All,All,All,All,382705.0,385522.16667,53921.0,0.1409
6423,2022,All,Iowa,Medicare & Medicaid,All,All,All,All,All,51752.0,50304.833333,14838.0,0.2867
6424,2022,All,Iowa,Medicare Only,All,All,All,All,All,352716.0,358280.66667,42330.0,0.12
6501,2023,All,Iowa,All,All,All,All,All,All,389618.0,392615.16667,42950.0,0.1102
6502,2023,All,Iowa,All,All,All,All,All,Rural,212825.0,214930.0,24138.0,0.1134
6503,2023,All,Iowa,All,All,All,All,All,Urban,176655.0,177535.66667,18773.0,0.1063
6504,2023,0-64,Iowa,All,All,All,All,0-64,All,30363.0,30673.083333,7917.0,0.2607
6505,2023,65-74,Iowa,All,All,All,All,65-74,All,189403.0,192679.83333,17184.0,0.0907
6506,2023,75-84,Iowa,All,All,All,All,75-84,All,117082.0,118455.08333,11815.0,0.1009
6507,2023,85 and over,Iowa,All,All,All,All,85 and over,All,52770.0,50807.166667,6034.0,0.1143
6508,2023,All,Iowa,All,All,All,Aged,All,All,357794.0,360653.66667,34593.0,0.0967
6509,2023,All,Iowa,All,All,All,Disabled,All,All,29330.0,29794.25,7685.0,0.262
6510,2023,All,Iowa,All,All,All,ESRD,All,All,2494.0,2167.25,672.0,0.2694
6511,2023,All,Iowa,All,All,Female,All,All,All,217422.0,214931.0,25232.0,0.1161
6512,2023,All,Iowa,All,All,Male,All,All,All,172196.0,177684.16667,17718.0,0.1029
6513,2023,All,Iowa,All,American Indian/Alaska Native,All,All,All,All,368.0,380.25,67.0,0.1821
6514,2023,All,Iowa,All,Asian/Pacific Islander,All,All,All,All,2266.0,2462.0,206.0,0.0909
6515,2023,All,Iowa,All,Black/African American,All,All,All,All,3848.0,3955.0833333,554.0,0.144
6516,2023,All,Iowa,All,Hispanic,All,All,All,All,4140.0,4689.4166667,453.0,0.1094
6517,2023,All,Iowa,All,Non-Hispanic White,All,All,All,All,367883.0,369850.75,40359.0,0.1097
6518,2023,All,Iowa,Medicare & Medicaid,All,All,All,All,All,45656.0,43454.916667,11074.0,0.2426
6519,2023,All,Iowa,Medicare Only,All,All,All,All,All,343962.0,349160.25,31876.0,0.0927
6634,2020,All,Kansas,All,All,All,All,All,All,376312.0,385872.91667,117844.0,0.3132
6635,2020,All,Kansas,All,All,All,All,All,Rural,178617.0,183964.91667,51446.0,0.288
6636,2020,All,Kansas,All,All,All,All,All,Urban,197226.0,201378.66667,66247.0,0.3359
6637,2020,0-64,Kansas,All,All,All,All,0-64,All,42863.0,44481.75,19671.0,0.4589
6638,2020,65-74,Kansas,All,All,All,All,65-74,All,179620.0,187165.83333,50363.0,0.2804
6639,2020,75-84,Kansas,All,All,All,All,75-84,All,102534.0,104160.75,31159.0,0.3039
6640,2020,85 and over,Kansas,All,All,All,All,85 and over,All,51295.0,50064.583333,16651.0,0.3246
6641,2020,All,Kansas,All,All,All,Aged,All,All,331638.0,339756.41667,97163.0,0.293
6642,2020,All,Kansas,All,All,All,Disabled,All,All,41194.0,42965.333333,18741.0,0.4549
6643,2020,All,Kansas,All,All,All,ESRD,All,All,3480.0,3151.1666667,1940.0,0.5575
6644,2020,All,Kansas,All,All,Female,All,All,All,210662.0,212247.83333,69152.0,0.3283
6645,2020,All,Kansas,All,All,Male,All,All,All,165650.0,173625.08333,48692.0,0.2939
6646,2020,All,Kansas,All,American Indian/Alaska Native,All,All,All,All,1880.0,1956.5833333,690.0,0.367
6647,2020,All,Kansas,All,Asian/Pacific Islander,All,All,All,All,3408.0,3842.75,855.0,0.2509
6648,2020,All,Kansas,All,Black/African American,All,All,All,All,12117.0,12687.416667,4514.0,0.3725
6649,2020,All,Kansas,All,Hispanic,All,All,All,All,11472.0,12624.333333,3323.0,0.2897
6650,2020,All,Kansas,All,Non-Hispanic White,All,All,All,All,339328.0,346288.41667,105997.0,0.3124
6651,2020,All,Kansas,Medicare & Medicaid,All,All,All,All,All,49424.0,48084.666667,22957.0,0.4645
6652,2020,All,Kansas,Medicare Only,All,All,All,All,All,326888.0,337788.25,94887.0,0.2903
6729,2021,All,Kansas,All,All,All,All,All,All,366573.0,371188.41667,77262.0,0.2108
